PPN,genre-aad,originInfo-publication0_dateIssued,SprachcodesWinIBW
PPN79710772X,{'Flugschrift'},1525,ger
PPN885084829,{'Traktat'},1757,ger
PPN83846503X,,1900,ger
PPN782028616,{'Streitschrift:theol.'},1629,ger
PPN773027092,,1776,ger
PPN665552963,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1799,ger
PPN75053091X,{'Schauspiel'},1799,ger
PPN863172962,,1783,ger
PPN769657850,"{'Lyrik', 'Gelegenheitsschrift:Geburtstag'}",1753,ger
PPN638874211,{'Streitschrift:theol.'},1624,ger
PPN1042005753,{'Drama'},1843,ger
PPN68561574X,{'Rede'},1792,ger
PPN1669257606,{'Streitschrift'},1786,ger
PPN722481810,"{'Gelegenheitsschrift:Tod', 'Gelegenheitsschrift:Gedenken'}",1752,ger
PPN756699924,{'Liedersammlung'},1646,ger
PPN745135722,{'Lyrik'},1799,ger
PPN1047030772,,1846,ger
PPN654069085,"{'Ordensliteratur:Jesuiten', 'Streitschrift:theol.'}",1726,ger
PPN750611464,{'Gelegenheitsschrift:Krönung'},1712,ger
PPN718141393,{'Edikt'},1728,ger
PPN686093143,{'Leichenpredigt'},1680,ger
PPN1031153942,,1933,ger
PPN773823530,{'Streitschrift:polit.'},1659,ger
PPN1664499156,,1756,ger
PPN770145280,{'Epik'},1797,ger
PPN847812081,{'Libretto'},1699,ger
PPN877487405,,1790,"ger, fre"
PPN1018358528,"{'Regesten', 'Streitschrift:jur.'}",1696,ger
PPN73808400X,{'Schauspiel'},1793,ger
PPN690207344,{'Leichenpredigt'},1665,ger
PPN731794141,{'Lyrik'},1760,ger
PPN859702278,,1700,ger
PPN749746475,"{'Lyrik', 'Liedersammlung'}",1699,ger
PPN1689705744,{'Epikedeion'},1732,ger
PPN770521568,"{'Gelegenheitsschrift:Tod', 'Einblattdruck'}",1684,ger
PPN690064950,,1820,ger
PPN742559866,"{'Gelegenheitsschrift:Einladung', 'Schulprogramm'}",1742,ger
PPN1785494155,{'Freimaurerliteratur'},1780,ger
PPN839754094,"{'Biographie', 'Bibliographie', 'Schulprogramm'}",1750,ger
PPN720941199,{'Privileg'},1734,ger
PPN72819127X,,1785,ger
PPN644276568,{'Leichenpredigt'},1616,ger
PPN1067752250,,1796,ger
PPN625857186,,1770,ger
PPN852477287,,1700,ger
PPN769885438,{'Jugendsachbuch'},1792,ger
PPN1667954830,{'Autobiographie'},1864,ger
PPN793886961,"{'Flugschrift', 'Lied'}",1700,ger
PPN641924704,{'Edikt'},1775,ger
PPN1031339930,{'Leichenpredigt'},1637,ger
PPN879183837,{'Verordnung'},1705,ger
PPN842162054,"{'Lyrik', 'Gelegenheitsschrift:Taufe'}",1581,ger
PPN799250910,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN840016689,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1645,ger
PPN768197147,{'Gelegenheitsschrift:Sieg'},1757,ger
PPN1024281949,{'Einblattdruck'},1478,ger
PPN1013593898,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt'}",1708,ger
PPN833273493,{'Briefsammlung'},1755,"ger$beng, fre"
PPN1006421645,{'Leichenpredigt'},1695,ger
PPN717095894,,1574,ger
PPN656924187,,1796,ger
PPN749836652,{'Kommentar: theol.'},1554,ger
PPN863523609,{'Musikbuch'},1689,ger
PPN88045704X,{'Leichenpredigt'},1661,ger
PPN688033687,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1730,ger
PPN1690067543,{'Lyrik'},1733,ger
PPN749753927,{'Lied'},1555,ger
PPN750195320,,1571,ger
PPN726586862,,1764,ger
PPN781225426,{'Erzählung'},1779,"ger, eng"
PPN863969070,{'Streitschrift:jur.'},1792,ger
PPN65380251X,"{'Anzeige', 'Reiseführer'}",1796,ger
PPN742461602,{'Lyrik'},1649,ger
PPN813172837,,1569,"ger, lat"
PPN890461961,{'Kommentar: theol.'},1797,ger
PPN867067551,{'Leichenpredigt'},1687,ger
PPN828233063,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1769,ger
PPN768205050,,1782,ger
PPN716425076,{'Leichenpredigt'},1686,ger
PPN732457211,,1791,ger
PPN737855606,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1659,ger
PPN669225398,,1789,ger
PPN688039375,{'Bücheranzeige'},1827,ger
PPN101820217X,,1898,ger
PPN737586591,"{'Flugschrift', 'Lied'}",1601,ger
PPN642341370,{'Liedersammlung'},1800,ger
PPN857825119,{'Geographie'},1678,ger
PPN1046448897,"{'Meßkatalog', 'Buchhandelskatalog'}",1679,"lat, ger"
PPN770929230,{'Verordnung'},1652,ger
PPN1010095218,,1919,ger
PPN838322999,{'Lyrik'},1531,ger
PPN659106698,{'Leichenpredigt'},1655,ger
PPN1698820690,{'Verordnung'},1791,ger
PPN876569602,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1672,ger
PPN875683061,,1541,ger
PPN746602693,{'Libretto'},1759,ger
PPN684219891,{'Streitschrift:theol.'},1722,ger
PPN798488824,{'Epikedeion'},1701,ger
PPN642204810,"{'Gelegenheitsschrift:Amtsantritt', 'Einblattdruck'}",1701,ger
PPN837826276,{'Schwank'},1573,ger
PPN630564191,,1666,ger
PPN664791344,{'Flugschrift'},1719,ger
PPN674637658,,1770,ger
PPN1683729129,,1815,ger
PPN716646722,{'Gelegenheitsschrift:Tod'},1669,ger
PPN79938528X,{'Flugschrift'},1529,ger
PPN1769520759,,1913,ger
PPN876210191,{'Leichenpredigt'},1622,ger
PPN1046850687,,1888,ger
PPN103978447X,"{'Streitschrift', 'Brief'}",1794,ger
PPN737369035,{'Lied'},1570,ger
PPN1016052367,{'Leichenpredigt'},1679,ger
PPN830341951,{'Gelegenheitsschrift:Tod'},1786,ger
PPN715194402,{'Leichenpredigt'},1637,ger
PPN846739100,"{'Pädagogik', 'Ratgeber'}",1790,ger
PPN832190616,{'Gelegenheitsschrift:Tod'},1647,"lat, ger"
PPN1017878870,{'Flugschrift'},1728,ger
PPN1049313364,"{'Märchen', 'Jugendbuch'}",1838,ger
PPN733609619,,1781,ger
PPN688378110,{'Gesangbuch'},1630,ger
PPN733551270,,1821,ger
PPN655158588,{'Ordensliteratur:Jesuiten'},1754,ger
PPN62296660X,{'Streitschrift:theol.'},1795,ger
PPN833614096,{'Gelegenheitsschrift:Hochzeit'},1700,ger
PPN719731305,"{'Edikt', 'Einblattdruck'}",1709,ger
PPN1048800318,{'Geldwesen'},1698,ger
PPN883765071,{'Leichenpredigt'},1686,ger
PPN620649399,{'Komödie'},1789,ger
PPN796338361,,1749,ger
PPN735425930,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1763,ger
PPN797860681,{'Predigt'},1606,ger
PPN1012158055,,1770,ger
PPN746280335,{'Schauspiel'},1763,ger
PPN1764591402,,1774,ger
PPN755677633,{'Liedersammlung'},1560,ger
PPN749825200,{'Kommentar: theol.'},1553,ger
PPN1029269092,,1836,ger
PPN1007178930,{'Reisebericht'},1783,"ger, fre"
PPN750733349,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1667,ger
PPN687706408,{'Gelegenheitsschrift:Tod'},1678,ger
PPN630970610,,1603,ger
PPN826377912,,1848,de
PPN841154864,,1595,ger
PPN837689872,,1714,ger
PPN1685510191,"{'Verordnung', 'Einblattdruck'}",1783,ger
PPN757125336,"{'Roman', 'Bücheranzeige'}",1794,ger
PPN1681100495,,1802,ger
PPN1040830099,"{'Epik', 'Erzählung'}",1815,ger
PPN74680704X,{'Flugschrift'},1593,ger
PPN1031021426,,1816,ger
PPN772019061,,1558,ger
PPN896804836,,1842,ger
PPN654025789,{'Leichenpredigt'},1627,ger
PPN637079655,,1798,ger
PPN768666171,,1749,ger
PPN663622700,"{'Gelegenheitsschrift:Hochzeit', 'Rede'}",1687,ger
PPN1030012903,,1774,ger
PPN770376703,{'Leichenpredigt'},1698,ger
PPN1728084369,{'Leichenpredigt'},1728,ger
PPN686095065,{'Leichenpredigt'},1630,ger
PPN893968307,{'Leichenpredigt'},1712,ger
PPN848521668,{'Anthologie'},1665,ger
PPN814783848,"{'Satire', 'Figurengedicht'}",1672,ger
PPN84060310X,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1651,ger
PPN669222860,"{'Hochschulschrift', 'Universitätsprogramm'}",1799,"lat, ger"
PPN770838294,{'Epik'},1769,ger
PPN862973848,"{'Traktat', 'Predigtsammlung'}",1775,ger
PPN780076893,{'Gesetzessammlung'},1769,ger
PPN1762510308,,1877,ger
PPN77508350X,{'Amtsdruckschrift'},1775,ger
PPN891045988,{'Gelegenheitsschrift:Tod'},1772,ger
PPN715543210,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1632,ger
PPN756933463,"{'Flugschrift', 'Lied'}",1670,ger
PPN719797209,,1725,ger
PPN784108838,{'Streitschrift'},1580,ger
PPN788940767,"{'Flugschrift', 'Lied'}",1786,ger
PPN819408549,"{'Gesellschaftsschrift', 'Rede', 'Schulprogramm'}",1794,ger
PPN849564778,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1636,ger
PPN746143958,{'Tragödie'},1799,ger
PPN682530484,{'Libretto'},1772,ger
PPN768156505,{'Roman'},1789,ger
PPN886957257,{'Leichenpredigt'},1631,ger
PPN730683591,{'Liedersammlung'},1530,ger
PPN687538424,,1704,ger
PPN664567150,{'Leichenpredigt'},1627,ger
PPN1030290245,{'Biographie'},1954,ger
PPN894439618,{'Epikedeion'},1703,ger
PPN1725611929,{'Verordnung'},1782,ger
PPN883013436,,1927,ger
PPN83505912X,,1910,ger
PPN83874009X,,1835,ger
PPN636776263,,1653,ger
PPN780330404,,1802,ger
PPN821113143,,1525,ger
PPN1784564419,,1922,ger
PPN68947377X,{'Libretto'},1730,ger
PPN877015368,"{'Gebetbuch', 'Gesangbuch'}",1667,ger
PPN862664896,{'Lyrik'},1785,ger
PPN717830934,{'Vertrag'},1785,ger
PPN750635029,{'Tragödie'},1797,"ger, rus"
PPN1019257776,"{'Meßkatalog', 'Buchhandelskatalog'}",1621,"ger, lat"
PPN71570575X,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1734,ger
PPN683931598,"{'Ordensliteratur:Jesuiten', 'Predigt'}",1728,ger
PPN632284420,{'Gelegenheitsschrift:Tod'},1776,ger
PPN1680814915,"{'Brief', 'Streitschrift:jur.'}",1720,ger
PPN1664979913,,1736,ger
PPN745153712,"{'Lyrik', 'Gelegenheitsschrift:Neujahr'}",1797,ger
PPN1668305054,,1797,ger
PPN719270820,{'Liedersammlung'},1615,ger
PPN756260337,,1915,ger
PPN685610799,{'Leichenpredigt'},1659,ger
PPN86445967X,{'Leichenpredigt'},1712,ger
PPN731562070,{'Lyrik'},1732,ger
PPN664575730,{'Leichenpredigt'},1631,ger
PPN769057667,"{'Gelegenheitsschrift:Hochzeit', 'Gelegenheitsschrift:Begrüßung', 'Lyrik'}",1749,ger
PPN812354591,"{'Lyrik', 'Lied'}",1647,ger
PPN813566231,"{'Flugschrift', 'Einblattdruck'}",1797,ger
PPN644765364,"{'Gelegenheitsschrift:Einladung', 'Schulprogramm'}",1737,ger
PPN729138526,{'Libretto'},1800,ger
PPN799346640,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN66764377X,{'Leichenpredigt'},1667,ger
PPN1688085238,"{'Verordnung', 'Einblattdruck'}",1786,ger
PPN1019292202,"{'Meßkatalog', 'Buchhandelskatalog'}",1682,"ger, lat"
PPN654782814,{'Lied'},1580,ger
PPN751036471,"{'Lyrik', 'Gelegenheitsschrift:Neujahr', 'Einblattdruck'}",1696,ger
PPN632028289,{'Lyrik'},1770,ger
PPN862701937,{'Streitschrift:theol.'},1518,ger
PPN1027904416,{'Satire'},1700,ger
PPN816109044,{'Streitschrift:jur.'},1731,ger
PPN658951343,,1770,ger
PPN646454072,{'Libretto'},1749,ger
PPN771067801,,1827,ger
PPN1000936449,{'Komödie'},1768,ger
PPN75071509X,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1679,ger
PPN678716358,,1789,ger
PPN668104937,{'Gelegenheitsschrift:Tod'},1720,ger
PPN72200379X,{'Gelegenheitsschrift:Tod'},1703,ger
PPN771041861,{'Gebetbuch'},1674,ger
PPN1015772609,{'Sprichwortsammlung'},1690,ger
PPN1670637980,{'Predigt'},1651,ger
PPN868034479,,1842,ger
PPN898731844,{'Medizin'},1794,"ger, fre"
PPN880567643,{'Chronik'},1708,ger
PPN799274704,{'Leichenpredigt'},1577,ger
PPN884544494,{'Amtsdruckschrift'},1794,"fre, ger"
PPN647489988,{'Leichenpredigt'},1703,ger
PPN771705468,{'Lied'},1595,ger
PPN1663592837,,1726,ger
PPN838997201,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1648,ger
PPN768990912,{'Lied'},1596,ger
PPN667321322,{'Roman'},1800,ger
PPN647190737,,1849,ger
PPN837884284,,1553,ger
PPN644797436,"{'Gelegenheitsschrift:Tod', 'Rede'}",1679,ger
PPN780135822,{'Liedersammlung'},1600,ger
PPN1696051622,"{'Verordnung', 'Einblattdruck'}",1787,ger
PPN636826198,{'Rede'},1752,ger
PPN1007500468,,1556,ger
PPN756019737,,1786,ger
PPN103092421X,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1666,ger
PPN859704319,"{'Verordnung', 'Gelegenheitsschrift:Jubiläum', 'Amtsdruckschrift'}",1630,ger
PPN104837789X,"{'Tagebuch', 'Reisebericht'}",1821,ger
PPN833597760,"{'Einblattdruck', 'Lied'}",1521,ger
PPN684375788,{'Flugschrift'},1621,ger
PPN790297582,{'Gesetzessammlung'},1559,ger
PPN644403543,{'Leichenpredigt'},1668,ger
PPN1029427488,{'Verordnung'},1698,ger
PPN684088746,{'Streitschrift:theol.'},1790,ger
PPN750471468,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1674,ger
PPN820017175,,1523,ger
PPN1019761415,"{'Regesten', 'Amtsdruckschrift', 'Streitschrift:jur.'}",1685,ger
PPN718220668,{'Leichenpredigt'},1700,ger
PPN1042107785,,1769,ger
PPN690219946,{'Traktat'},1791,ger
PPN858559196,"{'Lyrik', 'Gelegenheitsschrift:Gedenken'}",1790,ger
PPN668448326,{'Leichenpredigt'},1601,ger
PPN632150866,,1606,ger
PPN1680958267,"{'Verordnung', 'Einblattdruck'}",1774,ger
PPN719973341,{'Entscheidungssammlung'},1706,ger
PPN864014244,{'Vorlesung'},1793,ger
PPN769508758,,1827,ger
PPN661582493,{'Anleitung'},1772,ger
PPN1676011757,{'Predigt'},1748,ger
PPN1681062720,,1712,ger
PPN799309052,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1691,ger
PPN867070331,{'Leichenpredigt'},1685,ger
PPN875023290,{'Chronik'},1738,ger
PPN684429837,{'Libretto'},1706,"ger, ita"
PPN643964606,{'Reisebericht'},1705,ger
PPN826758584,{'Lyrik'},1673,ger
PPN623452952,,1772,ger
PPN1024692450,{'Flugschrift'},1649,ger
PPN727076590,{'Streitschrift'},1797,ger
PPN752206303,{'Lied'},1562,ger
PPN838424686,{'Gelegenheitsschrift:Promotion'},1713,ger
PPN1012157334,,1754,ger
PPN749461276,{'Komödie'},1775,ger
PPN842120491,"{'Satire', 'Lyrik'}",1752,"ger$bfre, rus"
PPN1692640372,"{'Verordnung', 'Einblattdruck'}",1787,ger
PPN752291521,"{'Lyrik', 'Gelegenheitsschrift:Sieg'}",1759,ger
PPN1665030240,{'Leichenpredigt'},1665,ger
PPN689597851,{'Leichenpredigt'},1677,ger
PPN638343682,{'Gelegenheitsschrift:Promotion'},1703,ger
PPN749579358,{'Tragödie'},1790,ger
PPN893413038,,1901,ger
PPN729717291,{'Lyrik'},1784,ger
PPN779699718,{'Tragödie'},1770,ger
PPN1049063325,,1788,ger
PPN828139970,"{'Alchemie', 'Chemie'}",1686,ger
PPN791037142,{'Vertrag'},1619,ger
PPN715350331,{'Einführung'},1704,ger
PPN84238989X,{'Gelegenheitsschrift:Geburtstag'},1764,ger
PPN76997399X,{'Roman'},1795,ger
PPN878774491,{'Gelegenheitsschrift:Tod'},1731,ger
PPN863021808,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1700,ger
PPN64762785X,{'Traktat'},1771,ger
PPN664404545,{'Leichenpredigt'},1603,ger
PPN1048210855,{'Lyrik'},1743,ger
PPN891229957,"{'Einblattdruck', 'Theaterzettel'}",1777,ger
PPN1012159582,,1779,ger
PPN1669224848,,1768,ger
PPN68608652X,{'Libretto'},1789,ger
PPN657386669,{'Streitschrift:theol.'},1726,ger
PPN1016516940,{'Biographie'},1793,"ger, lat"
PPN85246715X,{'Volksbuch'},1700,ger
PPN746811918,{'Schauspiel'},1767,ger
PPN687705517,,1835,ger
PPN840896220,{'Schauspiel'},1534,ger
PPN78530049X,{'Vertrag'},1590,ger
PPN1012160203,,1766,ger
PPN737960345,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1730,ger
PPN1670273970,,1815,ger
PPN730526933,,1917,ger
PPN776924052,{'Gesangbuch'},1570,ger
PPN870742280,{'Leichenpredigt'},1608,ger
PPN893686956,{'Verordnung'},1792,ger
PPN832348775,{'Vorlesung'},1796,ger
PPN1691997749,{'Verordnung'},1788,ger
PPN1011156741,"{'Freimaurerliteratur', 'Rede'}",1792,ger
PPN800170482,{'Gelegenheitsschrift:Tod'},1675,ger
PPN1762741423,{'Streitschrift:theol.'},1694,ger
PPN1034690450,"{'Verordnung', 'Einblattdruck'}",1723,ger
PPN1689159367,"{'Lyrik', 'Gelegenheitsschrift:Amtsantritt'}",1716,ger
PPN896794342,{'Medizin'},1788,"ger, eng"
PPN717183831,,1836,ger
PPN1668758822,,1884,ger
PPN661092666,"{'Briefsammlung', 'Reisebericht'}",1796,"ger, eng"
PPN767235223,{'Gelegenheitsschrift:Sieg'},1758,ger
PPN82750831X,{'Gelegenheitsschrift:Abschied'},1697,ger
PPN849710987,,1716,ger
PPN683931660,{'Gelegenheitsschrift:Konversion'},1775,"ger, fre"
PPN664333397,{'Leichenpredigt'},1670,ger
PPN848643143,{'Predigt'},1587,ger
PPN886134005,,1882,ger
PPN63678150X,{'Lyrik'},1741,ger
PPN735672326,"{'Lyrik', 'Gelegenheitsschrift:Geburtstag'}",1734,ger
PPN664986765,,1844,ger
PPN1679752960,{'Gelegenheitsschrift:Tod'},1733,ger
PPN776963090,{'Hochschulschrift'},1746,ger
PPN1669451011,,1920,ger
PPN883777304,"{'Amtsdruckschrift', 'Gesetz'}",1792,"fre, ger"
PPN1026711673,{'Roman'},1817,ger
PPN1684688698,,1910,ger
PPN672168367,{'Traktat'},1784,ger
PPN1032483539,,1762,ger
PPN62471358X,,1552,ger
PPN168903601X,"{'Verordnung', 'Einblattdruck'}",1786,ger
PPN771906145,,1577,ger
PPN82202912X,{'Leichenpredigt'},1693,ger
PPN856132608,{'Pädagogik'},1789,ger
PPN789533774,,1870,ger
PPN817716122,{'Gesangbuch'},1544,ger
PPN791377202,"{'Flugschrift', 'Liedersammlung'}",1786,ger
PPN83208784X,{'Predigt'},1724,ger
PPN820033375,"{'Amtsdruckschrift', 'Brief', 'Streitschrift:jur.'}",1703,ger
PPN727406329,,1822,ger
PPN1018518401,"{'Verordnung', 'Einblattdruck'}",1624,ger
PPN776045016,,1600,"lat, ger"
PPN887671519,,1583,ger
PPN737530855,{'Leichenpredigt'},1711,ger
PPN895478854,"{'Gelegenheitsschrift:Tod', 'Rede'}",1700,ger
PPN804374287,"{'Verordnung', 'Arzneibuch', 'Amtsdruckschrift'}",1563,ger
PPN1031608990,{'Gelegenheitsschrift:Tod'},1710,ger
PPN857435302,"{'Flugschrift', 'Briefsammlung'}",1673,ger
PPN840664710,{'Katechismus'},1563,ger
PPN1031850155,,1881,ger
PPN654200416,{'Leichenpredigt'},1668,ger
PPN668031972,{'Amtsdruckschrift'},1724,ger
PPN884545660,{'Streitschrift:jur.'},1709,ger
PPN1675669120,{'Flugschrift'},1792,ger
PPN1024608204,,1788,ger
PPN672221829,{'Streitschrift:theol.'},1756,ger
PPN880871253,{'Flugschrift'},1704,ger
PPN757415075,,1740,"ger$bfre, ita"
PPN873025652,{'Chronik'},1712,ger
PPN1040333931,,1894,ger
PPN728169851,,1835,ger
PPN858972328,,1772,ger
PPN740390899,{'Lied'},1630,ger
PPN669155446,"{'Gelegenheitsschrift:Namenstag', 'Gesellschaftsschrift'}",1742,ger
PPN167567325X,,1821,ger
PPN1010337262,{'Flugschrift'},1535,"ger, ita"
PPN660178648,{'Roman'},1775,"ger, eng"
PPN792461150,,1547,ger
PPN893340901,,1860,ger
PPN627848117,,1713,ger
PPN732464315,{'Lied'},1550,ger
PPN783978960,{'Schulbuch'},1729,ger
PPN752207148,,1569,ger
PPN635929996,,1789,ger
PPN654226172,{'Leichenpredigt'},1647,ger
PPN1779072554,,1878,"ger, heb"
PPN177604116X,,1929,ger
PPN820209619,{'Erbauungsliteratur'},1517,ger
PPN1046854429,,1917,ger
PPN817702121,,1863,ger
PPN845729241,{'Komödie'},1583,ger
PPN773797270,{'Zeitung'},1655,ger
PPN1027554172,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1641,"ger, lat"
PPN734805918,{'Lyrik'},1772,ger
PPN101278083X,{'Dissertation:med.'},1765,"lat, ger"
PPN78261003X,,1591,ger
PPN1022452789,{'Leichenpredigt'},1660,ger
PPN689581785,,1836,ger
PPN769731856,"{'Lyrik', 'Gelegenheitsschrift:Geburtstag'}",1754,ger
PPN631905316,{'Lyrik'},1734,ger
PPN1671001680,,1839,ger
PPN678412510,,1789,ger
PPN176951788X,,1918,ger
PPN768558549,"{'Gelegenheitsschrift:Tod', 'Lied'}",1560,ger
PPN778479986,{'Flugschrift'},1521,ger
PPN644138408,{'Gelegenheitsschrift:Tod'},1682,ger
PPN874940745,{'Leichenpredigt'},1638,ger
PPN881339148,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1679,"ger, lat"
PPN835375285,{'Leichenpredigt'},1653,ger
PPN1029328552,,1798,ger
PPN829343237,{'Flugschrift'},1551,ger
PPN775977543,{'Flugschrift'},1757,ger
PPN747438773,{'Komödie'},1795,ger
PPN789657244,,1737,ger
PPN68558948X,{'Libretto'},1720,"ger, ita"
PPN1040559263,{'Leichenpredigt'},1654,ger
PPN770949126,{'Erbauungsliteratur'},1774,ger
PPN840971559,{'Gebetbuch'},1667,ger
PPN876175434,{'Gelegenheitsschrift:Tod'},1722,ger
PPN798856858,,1764,ger
PPN737842067,"{'Lyrik', 'Gelegenheitsschrift:Sieg'}",1789,ger
PPN1032722029,,1911,ger
PPN715401491,{'Leichenpredigt'},1631,ger
PPN770108687,,1794,ger
PPN746334230,{'Flugschrift'},1560,ger
PPN720814049,{'Privileg'},1734,ger
PPN672453274,{'Gelegenheitsschrift:Konversion'},1720,ger
PPN1679473743,"{'Verordnung', 'Einblattdruck'}",1738,ger
PPN887376592,"{'Verordnung', 'Einblattdruck'}",1796,ger
PPN880818069,{'Verordnung'},1791,"fre, ger"
PPN73757917X,{'Lied'},1580,ger
PPN1030401357,{'Erzählung'},1809,ger
PPN1025535715,,1779,ger
PPN1751107612,,1834,"ger, fre"
PPN793149800,{'Komödie'},1791,ger
PPN863454186,{'Gelegenheitsschrift:Tod'},1702,ger
PPN723682046,,1834,"ger, eng"
PPN737366214,,1604,ger
PPN883881713,{'Predigt'},1730,ger
PPN781532167,{'Flugschrift'},1526,ger
PPN1700627007,,1902,ger
PPN837697719,{'Ars moriendi'},1569,ger
PPN728506858,{'Libretto'},1728,ger
PPN736432515,{'Lied'},1555,ger
PPN1042255814,,1798,ger
PPN647479524,{'Amtsdruckschrift'},1730,ger
PPN1001299760,{'Gelegenheitsschrift:Tod'},1712,"ger, lat"
PPN824838890,{'Praktik'},1591,ger
PPN771360584,{'Epik'},1703,ger
PPN1679765590,{'Verordnung'},1748,ger
PPN774555823,"{'Flugschrift', 'Lied'}",1634,ger
PPN745140149,{'Lyrik'},1795,ger
PPN736247912,,1775,ger
PPN1686381883,{'Gelegenheitsschrift:Tod'},1695,ger
PPN88486944X,,1882,ger
PPN756949556,"{'Satire', 'Roman', 'Bücheranzeige'}",1772,ger
PPN719551307,{'Traktat'},1746,ger
PPN769530818,,1915,ger
PPN655980555,{'Gelegenheitsschrift:Hochzeit'},1708,ger
PPN838758843,,1900,ger
PPN836044584,"{'Einblattdruck', 'Lied'}",1525,ger
PPN646497219,"{'Bücheranzeige', 'Mechanik'}",1716,ger
PPN798026634,{'Flugschrift'},1543,ger
PPN740827367,{'Streitschrift:theol.'},1563,ger
PPN1040350798,{'Leichenpredigt'},1648,ger
PPN89743580X,{'Briefsammlung'},1908,ger
PPN769521207,{'Roman'},1793,ger
PPN737337133,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1640,ger
PPN838022839,{'Epikedeion'},1723,ger
PPN886024927,"{'Amtsdruckschrift', 'Einblattdruck'}",1793,ger
PPN1751479684,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt'}",1715,ger
PPN893602183,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1756,ger
PPN1048963357,{'Streitschrift:theol.'},1608,"ger, lat"
PPN837381908,"{'Einblattdruck', 'Epikedeion'}",1729,ger
PPN847206297,{'Lyrik'},1674,ger
PPN873363620,,1798,ger
PPN87212908X,{'Gelegenheitsschrift:Tod'},1743,ger
PPN1031322736,{'Leichenpredigt'},1676,ger
PPN861381203,{'Leichenpredigt'},1603,ger
PPN776825488,"{'Flugschrift', 'Lied'}",1628,ger
PPN818487496,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN683225588,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1695,ger
PPN805509577,{'Rede'},1793,ger
PPN682522430,{'Leichenpredigt'},1628,ger
PPN771041306,{'Liedersammlung'},1665,ger
PPN178099611X,{'Streitschrift:theol.'},1518,ger
PPN750976780,{'Tragödie'},1799,ger
PPN1684092493,{'Erzählung'},1833,ger
PPN78245772X,,1593,ger
PPN1040681832,{'Leichenpredigt'},1614,ger
PPN654865248,{'Leichenpredigt'},1714,ger
PPN642870454,,1776,ger
PPN1047295644,,1617,ger
PPN687536960,{'Brief'},1705,ger
PPN862741807,"{'Drama', 'Traktat'}",1787,ger
PPN664298524,{'Leichenpredigt'},1618,ger
PPN729964396,{'Bücheranzeige'},1847,ger
PPN805469516,{'Erbauungsliteratur'},1749,ger
PPN81768008X,,1815,ger
PPN755793544,{'Lied'},1570,ger
PPN1677356103,{'Leichenpredigt'},1704,ger
PPN642313628,,1833,ger
PPN894445995,{'Epikedeion'},1703,ger
PPN690195729,{'Leichenpredigt'},1657,ger
PPN1663614695,,1800,"ger, dut"
PPN798778490,{'Flugschrift'},1524,ger
PPN860411648,"{'Predigt', 'Gelegenheitsschrift:Konversion'}",1662,ger
PPN791129470,,1575,ger
PPN823314553,{'Praktik'},1549,ger
PPN773397191,"{'Gelegenheitsschrift:Geburtstag', 'Libretto'}",1688,ger
PPN1023977338,"{'Flugschrift', 'Brief'}",1674,ger
PPN728463849,{'Drama'},1779,ger
PPN715048783,{'Leichenpredigt'},1655,ger
PPN749578955,,1915,ger
PPN1012336026,{'Bücheranzeige'},1828,ger
PPN1034117297,,1905,ger
PPN1043834931,{'Meßkatalog'},1658,"lat, ger"
PPN807078077,{'Schulprogramm'},1782,ger
PPN756550491,{'Roman'},1749,ger
PPN755780078,"{'Tragödie', 'Bücheranzeige'}",1790,ger
PPN671182080,"{'Gelegenheitsschrift:Tod', 'Predigtsammlung', 'Epikedeion'}",1704,ger
PPN876996772,{'Leichenpredigt'},1668,ger
PPN654588708,{'Leichenpredigt'},1718,ger
PPN749957441,{'Astronomie'},1665,ger
PPN870177451,{'Verordnung'},1752,ger
